lon,lat,month,ma,uas,vas,sfcWind,tas,rlds,rsds,pr,PM25,PM10,SO2,VOC,OC,CO,CO2,BC,NH3,NOx
113.134,23.0048,201710,138.4600945,-0.963773488,-2.559650273,3.25600203,298.4543652,390.935548,193.1703911,0.00254784,1333.404663,1974.129028,2731.933838,13624.14551,102.3012314,24033.88477,2582350,151.8252869,205.7195892,5432.616211
113.134,23.0048,201711,78.47554977,-0.647459313,-2.624640309,3.097294872,293.779953,385.6741101,105.8922586,0.001499122,1418.595581,2101.120605,2957.585205,14850.14355,107.5758514,25009.73828,2768936,158.4242096,225.4554443,5707.200684
113.134,23.0048,201712,86.4439571,-0.722375828,-3.014919012,3.293915406,289.3288301,333.0755475,131.3176941,0.000114547,1472.197144,2189.829346,3117.066895,15805.54004,111.6239777,25809.51953,2919018.25,162.9422455,206.4329834,5936.714844
113.215,23.3917,201301,86.64173355,-0.682605333,-2.049207702,2.646081606,286.9763997,334.7520377,135.6175839,0.000368108,227.4447784,381.4874878,597.2880859,2159.64917,26.61194229,6513.763672,340278.0625,38.09501648,15.09149551,1131.956299
113.215,23.3917,201302,68.76457893,-0.680755542,-0.887849305,2.39435442,290.5422601,378.0350085,104.1077193,0.001456862,214.6062775,353.3833618,540.3206787,2022.134033,24.47329903,6278.041504,313284.1563,35.6395874,14.80213737,1095.468018
113.215,23.3917,201303,98.44528355,-0.743031822,0.169592733,2.323597479,293.1168519,381.2614614,134.9887462,0.008552113,263.5653687,444.6760864,681.1937866,2375.361816,28.85481262,6761.504883,386142.8125,40.79530334,15.76714802,1206.422607
113.215,23.3917,201304,81.15317233,-0.813632159,0.02742703,2.29361946,294.4498205,403.1401859,118.7012848,0.010709603,255.8031311,428.9039612,642.1148071,2264.005615,27.70571327,6595.903809,375329.4688,39.34564209,21.25009155,1187.065918
113.215,23.3917,201305,111.4793103,-0.595048583,0.982645158,1.912942708,299.0610802,426.1629305,154.9699207,0.01491782,272.6264648,459.5418701,694.2957764,2371.189941,29.15456772,6826.041016,397845.125,41.05292511,24.38440323,1226.39856
113.215,23.3917,201306,139.9388343,-0.700486641,0.837771537,2.387741621,301.6503324,430.0325652,195.9973279,0.00850874,292.4897766,500.5284729,782.6136475,2593.828369,31.62065887,7098.214844,427586.4688,44.12506866,28.05963516,1274.589966
113.215,23.3917,201307,114.8130358,-1.017417412,1.478871159,2.312135295,301.4529808,430.095829,193.6179422,0.007209798,266.1086121,448.2301025,676.1328125,2415.151367,28.80054665,6786.612305,389998.8438,40.65925598,26.01361847,1218.06311
113.215,23.3917,201308,127.0225326,-0.987820764,0.887191043,2.286565808,301.5883076,431.8566709,180.5709775,0.012541245,273.226532,461.7810059,700.0133057,2475.440186,29.45009804,6884.294434,400403.6875,41.43831635,29.25909233,1233.641479
113.215,23.3917,201309,136.8276253,-0.768312292,-0.99751999,2.251517978,300.6128271,416.3148685,193.861546,0.007335466,303.2392578,518.9395142,791.0928345,2628.168945,31.99227333,7191.546875,439435.4063,44.56085968,20.77365494,1287.56311
113.215,23.3917,201310,181.0791455,-0.47296241,-2.233007646,2.555927123,297.538654,373.4483843,203.7133357,2.67E-05,308.8660889,522.2331543,754.9876709,2519.88916,30.99906349,7110.491699,440241.2188,43.16571045,16.49544334,1280.5896
113.215,23.3917,201311,105.6090663,-0.865734592,-2.35858735,2.809638149,293.0751261,361.6707769,130.0090319,0.002373239,330.5032043,563.9307861,826.3175659,2699.919434,33.00706863,7356.677734,469628.0313,45.66168976,19.98422623,1322.194092
113.215,23.3917,201312,120.5779268,-0.661949339,-2.868014453,3.04417206,285.8531876,300.2627326,151.7237588,0.004715339,341.8259888,587.6671143,870.3039551,2858.805176,34.32199478,7534.807617,492267.2188,47.15921021,18.1204071,1356.642456
113.215,23.3917,201401,135.0940929,-0.607688818,-1.31908527,2.436896755,287.3632088,310.880504,168.8270096,0.000131229,217.9859009,351.5025024,491.0614014,2333.95166,24.09717751,6059.909668,355160.4063,33.78466415,25.74435616,1053.869507
113.215,23.3917,201402,77.7208415,-0.772320172,-1.189105199,2.847771952,286.7407056,353.4570292,103.960424,0.002510028,206.9208069,328.6587524,450.1872864,2161.017578,22.23284149,5828.555176,327248.7188,31.63995552,25.44497871,1017.513062
113.215,23.3917,201403,77.45202226,-0.813940458,-0.609272225,2.372532186,290.8309572,383.4335179,108.0733621,0.008137296,254.1436615,412.2943115,559.5137329,2583.33667,26.16855431,6331.347168,405678.5625,36.2068634,26.86375427,1128.112427
113.215,23.3917,201404,120.7275143,-0.717134755,0.517898705,2.123229692,296.4819775,408.9815418,133.7480666,0.004924415,247.3734283,399.6066589,528.7841797,2453.823486,25.13315201,6173.57959,394954.5,34.91762924,32.77313995,1107.589722
113.215,23.3917,201405,104.8678916,-0.67921405,0.970798016,2.030209663,298.8998158,429.5633588,137.5834097,0.016937409,263.8091125,428.047699,571.7856445,2583.342041,26.46623611,6399.271973,419199.0938,36.44326782,36.80820084,1147.281616
113.215,23.3917,201406,164.4356553,-0.437508092,0.79004448,1.701994444,302.176979,436.8334217,201.9231313,0.010077925,281.3617859,461.834137,639.1917725,2849.189209,28.68701744,6679.640625,449622.4688,39.16275787,40.92134857,1195.641724
113.215,23.3917,201407,217.0442371,-0.485910943,0.953873528,1.816395854,303.0430704,435.3467229,220.6692913,0.00488994,257.2167969,416.9710388,556.0344238,2610.640137,26.13874435,6355.025391,410566.4375,36.09302902,39.34638596,1139.704468
113.215,23.3917,201408,148.4390271,-0.286441868,0.930856223,1.539540034,302.0326305,432.1413579,208.0018952,0.007407753,264.0540161,429.2817993,575.0480957,2681.382568,26.73607826,6452.611328,421762.2813,36.7877388,42.11883545,1155.459351
113.215,23.3917,201409,132.5033593,-0.744881613,-0.343557756,1.954823764,301.6864195,423.4636758,206.4382989,0.002578979,293.1048279,481.4685974,645.3137817,2889.874512,29.04831696,6773.072266,462963.375,39.56447983,33.21572113,1206.139771
113.215,23.3917,201410,197.1434,-0.396196104,-0.947761994,2.002876764,298.5727761,384.5195461,200.8184165,0.000114547,301.2514648,490.9341736,620.2129517,2760.355225,28.18468094,6693.803711,466082.4375,38.34604645,28.50382042,1195.679565
113.215,23.3917,201411,138.77073,-0.643143135,-1.93513665,2.536309155,293.9457283,382.0048108,111.9200356,0.001883911,321.5537415,527.776001,674.4672852,2976.593262,30.00632095,6947.440918,497000.1563,40.56324387,31.05499649,1236.329102
113.215,23.3917,201412,96.76949677,-0.833671557,-2.906602286,3.089579941,286.8219017,323.6070681,114.6733248,0.00113435,333.2619019,550.3938599,709.9130859,3158.426025,31.20924568,7127.324219,521702.2813,41.89749146,28.7380867,1271.320801
113.215,23.3917,201501,103.4651526,-0.763996115,-1.688377608,2.491121701,287.7319742,325.5366135,141.6113697,0.002197526,206.7680359,317.47052,452.8022766,2354.168457,23.39361,6126.901855,378298.9375,33.16806412,27.28577614,1088.84436
113.215,23.3917,201502,92.20411036,-0.810240877,-0.201053564,2.402951057,290.3347591,361.7551286,128.1338494,0.002379912,196.2717438,298.1734619,415.1818848,2183.647217,21.61277962,5882.983887,348492.5625,31.15119553,26.98295784,1047.508789
113.215,23.3917,201503,67.30482641,-0.880224617,-0.228471235,2.518895453,292.1289665,395.5221722,97.31513977,0.003056074,240.7935486,372.6847534,514.8363037,2600.218506,25.33831596,6384.419922,431093.5625,35.4550972,28.41977692,1172.944702
113.215,23.3917,201504,170.0952207,-0.677055961,0.293479989,2.803907057,296.1628319,392.6911179,185.2957576,0.003705545,234.5464325,362.2539368,487.1697998,2473.705322,24.36435318,6235.311035,419301.3125,34.23086166,34.39890289,1151.102905
113.215,23.3917,201505,125.6241068,-0.579325363,1.051020091,2.048284645,299.5471288,432.4945807,116.6108245,0.025327154,249.8071899,387.4491882,526.1645508,2599.807373,25.61406708,6448.266602,444920,35.67746353,38.4838562,1194.954102
113.215,23.3917,201506,166.340842,-0.480053273,1.708705712,2.278850877,302.3901187,434.9776841,196.8810997,0.008697799,266.2079163,415.8631287,587.640625,2863.110107,27.6996212,6726.67627,477502.5313,38.23106766,42.64605331,1247.363525
113.215,23.3917,201507,152.1083503,-0.47882008,0.251507257,2.357763603,302.1826177,433.4382655,201.9401269,0.010486069,243.5970764,377.2998962,511.0513611,2630.65918,25.30773544,6405.475098,436028.5625,35.34937668,41.05469131,1185.137817
113.215,23.3917,201508,175.8010113,-0.273185036,0.038935682,1.657027416,302.2593028,428.9728969,211.0327793,0.009029207,249.885498,388.0300598,528.4248657,2699.9021,25.86619568,6498.684082,447876.5313,36.00479889,43.85734177,1203.250488
113.215,23.3917,201509,136.423712,-0.423018066,-0.379099182,1.741009954,301.0481282,422.6781506,187.8564298,0.00400915,277.4752197,434.5179749,592.5947266,2903.558838,28.0368824,6813.8125,490906.6875,38.61276245,34.84999466,1261.389038
113.215,23.3917,201510,88.65287839,-0.693087479,-1.464974361,2.379806264,297.7788591,392.2693594,166.6232453,0.003477563,285.1613159,445.581604,570.1817017,2775.821533,27.23152542,6732.628906,492838.375,37.47191238,30.0821476,1253.994873
113.215,23.3917,201511,81.97988527,-0.638826958,-1.71477981,2.503686017,294.4678641,381.3247251,130.1619925,0.001430171,304.1520996,477.6689758,619.6404419,2988.604248,28.94081116,6982.477539,525476.125,39.55413437,32.6592598,1300.410156
113.215,23.3917,201512,57.48467826,-0.799450432,-2.7539434,3.095972313,288.0511198,358.6815632,82.8462088,0.00585525,315.8039246,498.4952698,652.0999146,3165.193604,30.07365417,7155.937988,551536.375,40.81640244,30.3139782,1340.700928
113.215,23.3917,201601,61.34886174,-0.92061171,-2.304090498,2.802364071,286.7136403,353.509749,85.38988539,0.010784114,198.0868683,291.0186768,413.4006348,2316.687744,22.46388435,5798.502441,374728.8125,32.30427933,27.60366249,1040.343384
113.215,23.3917,201602,85.42951897,-0.795442553,-2.015697215,3.003613564,286.5873353,337.6990756,132.1278182,0.001488001,189.5593567,276.8518372,384.0596313,2141.840088,20.81440353,5579.34082,345941.7813,30.51953697,27.30979538,1002.24646
113.215,23.3917,201603,81.3124441,-0.854019252,-0.485723459,2.21823356,290.3381422,369.3098786,126.5815835,0.008796776,230.0476685,341.3252563,468.9025269,2562.984863,24.24464989,6063.169922,427139.25,34.4019928,28.72207832,1122.545898
113.215,23.3917,201604,57.8590958,-0.736557555,1.317750029,2.550857311,297.2488292,421.7819136,127.844924,0.014947847,224.150528,332.516571,443.3717651,2438.029053,23.33339882,5911.75293,416058.75,33.23406982,34.54226303,1101.156616
113.215,23.3917,201605,131.6951242,-0.757521848,0.802907091,2.439101021,299.7974834,424.1543055,166.9291663,0.008592148,238.7345428,355.5093994,479.1174316,2564.520752,24.49657631,6129.461914,441266.9063,34.5953064,38.54225922,1144.323364
113.215,23.3917,201606,141.315261,-0.364133069,1.220603466,1.907432043,302.0416523,436.0268085,179.8118401,0.013816833,252.9943695,377.824646,531.039856,2831.12085,26.37330627,6396.227539,471976.4688,36.86165237,42.59930038,1193.112793
113.215,23.3917,201607,129.7649132,-0.281200795,1.432159571,2.06746176,302.8107594,434.5032058,218.6864699,0.006673762,233.0277405,346.3817749,466.3269958,2591.631104,24.22587204,6086.765625,432462.3438,34.31410599,41.0729599,1135.193237
113.215,23.3917,201608,125.3478516,-0.844462001,-0.223732378,2.089063568,301.9773721,436.5065589,188.1793464,0.014402914,238.8699341,355.8292847,481.6752319,2661.020996,24.73417664,6180.546387,444060.4063,34.91206741,43.77472305,1152.740356
113.215,23.3917,201609,130.496544,-0.21399174,-1.268988784,2.046080379,300.8135618,422.5094471,181.7606703,0.004286065,263.8883057,395.8173218,536.151123,2871.261475,26.67951775,6486.498535,485419.3125,37.22275925,35.01594543,1206.454712
113.215,23.3917,201610,94.2599971,-0.84662009,-2.219468055,2.924480412,299.1152109,412.5401295,153.2193727,0.004966676,271.9291077,409.1893921,517.5203857,2742.554443,25.98135376,6412.637207,488837.8438,36.22192383,30.37121391,1200.09314
113.215,23.3917,201611,77.390317,-0.699561746,-2.010281378,2.686199249,292.7751518,375.7153365,117.0073888,0.002845885,288.8965454,436.0798035,559.3545532,2957.350098,27.51332283,6654.328125,520157.5313,38.06888199,32.83612442,1243.377319
113.215,23.3917,201612,97.64317,-0.816715144,-2.421546447,2.728300731,290.2095818,340.2928906,133.787723,0.000251336,300.0529175,454.9396973,588.0056152,3129.328613,28.57319832,6828.553711,546021.75,39.23874283,30.54226303,1282.775635
113.215,23.3917,201701,108.8473623,-0.629578005,-1.971693545,2.4670952,289.2780825,354.685401,113.8971918,0.001522476,201.8519135,292.7527466,367.6166382,2197.818604,22.70789719,5761.397949,395209.375,34.68236923,28.01355171,1042.539307
113.215,23.3917,201702,112.0603196,-0.669348501,-1.310284536,2.517572893,288.9228498,349.0971003,143.7358212,0.001505795,193.5018616,279.6136475,342.9792175,2033.763062,21.15138435,5546.523438,364892.7813,33.01963043,27.72348785,1003.305969
113.215,23.3917,201703,70.28444519,-0.878066528,-0.788333313,2.455633017,291.1173989,381.8940992,102.8160528,0.004966676,233.3296661,342.3848877,415.3930359,2427.687012,24.43355942,6047.655762,450883.2188,36.73656845,29.12580109,1123.466431
113.215,23.3917,201704,106.1245077,-0.666882113,0.24710689,2.3917093,295.8831566,394.2147207,162.782237,0.005278066,227.1421967,333.5497437,392.9421082,2314.156494,23.55519295,5891.830566,439279.5938,35.57892227,34.87902069,1099.790161
113.215,23.3917,201705,145.1904642,-0.40667825,0.121865676,1.710811509,299.2031733,416.757715,178.5484997,0.006049869,241.7372437,356.4296265,424.3408203,2432.050781,24.68669319,6118.012207,465995.3438,36.92592621,38.84389114,1143.506348
113.215,23.3917,201706,98.13830767,-0.344710269,1.167799062,1.903464364,301.6627373,437.3922518,166.5099412,0.013728977,255.7950897,377.5760803,469.2549133,2679.793945,26.48540497,6393.412109,498133.5625,39.10041809,42.85673523,1194.235962
113.215,23.3917,201707,110.0505965,-1.003852282,0.715238241,2.04475782,301.855578,433.865296,191.0629353,0.009931127,236.0507965,347.3624573,412.4296265,2456.041016,24.42228508,6072.061523,456668.4688,36.65600967,41.35846329,1134.880127
113.215,23.3917,201708,137.3806371,-0.498551178,0.870266555,2.187814688,302.6100247,433.865296,211.0554401,0.007511179,242.0051422,356.8123779,425.8679504,2520.227539,24.91643906,6169.510254,468948.2188,37.2424202,44.01698303,1152.903809
113.215,23.3917,201709,167.6599167,-0.46710474,-0.072765941,1.489282768,302.1634464,430.4437798,198.1784315,0.006004273,266.8063049,395.8847961,472.3778687,2717.306885,26.78930283,6487.609863,512388.0625,39.46804047,35.36317444,1205.748901
113.215,23.3917,201710,125.1874658,-0.87960802,-2.70993973,3.116692414,297.9480175,385.8059097,196.5071963,0.00145575,274.6947021,409.9294739,456.0805664,2598.092041,26.12522125,6413.444336,516375.9375,38.50362015,30.77021027,1194.630249
113.215,23.3917,201711,82.91658933,-0.687538107,-2.598915086,2.919851453,293.0300172,381.6041402,100.3573543,0.002550064,291.6372986,436.1581726,491.8335571,2798.11377,27.59811974,6663.510742,549303.375,40.28232574,33.18665314,1238.640991
113.215,23.3917,201712,100.6128623,-0.763379518,-2.927588652,3.0942089,288.4074803,325.8582044,130.4622483,9.90E-05,302.84021,454.8943481,516.9088135,2955.47876,28.62249565,6844.893555,576790.625,41.41999435,30.91415977,1278.51355
113.235,23.1422,201301,53.95915194,-0.743031822,-1.965939219,2.721467506,287.5425167,335.4373954,141.1354926,0.000295821,1088.69104,1742.087402,3608.483154,10805.38281,104.0688477,24148.70313,1712659.5,148.098114,79.55123901,4715.182617
113.235,23.1422,201302,45.83782786,-0.805308102,-0.706418789,2.511621375,291.0756731,378.7783579,110.8493121,0.00120775,1034.07666,1631.269897,3312.422119,9869.817383,95.95359039,23467.3125,1580117.125,138.6152039,77.12623596,4539.217773
113.235,23.1422,201303,75.27032226,-0.911362757,0.416690265,2.553061577,293.4878728,382.82724,139.3452881,0.008316346,1272.264038,2042.873413,4175.387207,12040.67969,112.6716461,25505.80859,1988586.375,158.8741913,85.04154205,5192.589355
113.235,23.1422,201304,77.19687167,-1.01402613,0.204457179,2.58215789,294.785882,405.0697313,122.7519056,0.009778768,1229.723022,1966.779907,3925.960938,11347.37012,108.2190018,24672.64453,1917103.5,152.9118347,130.4550629,5059.416992
113.235,23.1422,201305,101.3830781,-0.700486641,1.159336817,2.183406156,299.3170733,426.8851921,159.2754757,0.014257228,1314.128296,2109.854248,4245.543457,12013.43848,114.0284195,25815.06641,2043526.25,159.9211426,156.2817993,5286.959473
113.235,23.1422,201306,118.375788,-0.755980356,0.995846259,2.655780377,301.8623443,430.965706,199.8666622,0.01009127,1410.981201,2289.135254,4763.19043,13391.37695,123.017334,26943.82031,2211679,171.6974182,186.692688,5570.598145
113.235,23.1422,201307,101.5617077,-1.189756227,1.591588252,2.576867651,301.6322888,430.7337388,195.1815385,0.008178444,1280.048462,2054.83374,4115.101563,12032.57617,112.6143188,25620.62109,1993352.125,158.3758087,169.6150818,5219.535645
113.235,23.1422,201308,110.1661552,-1.006010371,1.019540543,2.527492091,301.8093413,433.0903147,180.7012772,0.013269676,1316.38147,2118.264893,4270.432129,12404.70703,115.1417618,26088.98242,2055688.625,161.4879608,196.6584015,5321.03418
113.235,23.1422,201309,125.9933307,-0.820414725,-0.914928486,2.437998888,300.9128015,418.486925,193.8728764,0.007646856,1461.438477,2372.705566,4792.319824,13594.53516,124.5428467,27400.30859,2261881.25,173.5515137,126.3060837,5623.72998
113.235,23.1422,201310,99.60981548,-0.517357382,-2.206943934,2.634398996,297.9311017,376.3796062,203.7190009,0.000104538,1486.863647,2393.354248,4563.016602,12919.94727,121.154068,27074.56055,2243978.25,168.2495575,90.89193726,5549.652832
113.235,23.1422,201311,67.03067433,-0.991212047,-2.269564541,2.914120361,293.4427638,364.7917901,127.8845805,0.002235338,1595.392822,2583.165283,5001.795898,14035.12695,128.5068359,28127.07227,2414215.5,177.8582611,120.0419922,5812.470703
113.235,23.1422,201312,71.12582935,-0.674281275,-2.982762484,3.182820396,286.4102828,303.4839135,151.6614416,0.0044362,1645.579102,2684.630615,5266.438477,15014.3418,133.7274628,28961.42969,2535977.25,183.8729858,104.6573029,6006.260254
